CÓDIGO DE PARADA;PARADA;COORENADA X;COORDENADA Y;LÍNEA-DESTINO;;
1003;Paseo Zorrilla 52, esquina Paseo del Hospital Militar;-4,735311;41,644033;B4-Camino Viejo Simancas;;
1003;Paseo Zorrilla 52, esquina Paseo del Hospital Militar;-4,735311;41,644033;P1-Rubia;;
1003;Paseo Zorrilla 52, esquina Paseo del Hospital Militar;-4,735311;41,644033;P7-Polígono Argales;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;10-La Victoria;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;15-Plaza Circular ;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;16-Plaza España ;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;1-San Pedro Regalado;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;25-Cementerio de las Contiendas;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;2-Barrio España;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;5-Cementerio de las Contiendas  ;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;7-Belén;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;B1-San Pedro Regalado;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;C2-Parquesol ;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;F1-Estación Autobuses;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;M1-Fuente Dorada;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;P13-Polígono San Cristóbal;;
992;Paseo Zorrilla 65, frente El Corte Inglés;-4,738770;41,637133;PSC3-Parquesol;;
1346;Paseo Zorrilla 71, esquina calle Arzobispo García Goldáraz;-4,738945;41,636518;H-Hospital Río Hortega;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;15-Puente Duero;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;16-Colegio San Juan de Dios;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;1-Covaresa;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;25-Entrepinos ;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;2-Covaresa;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;5-Entrepinos;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;7-Arturo Eyries;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;9-Parquesol ;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;B1-Covaresa;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;B4-Camino Viejo Simancas;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;F1-Estadio;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;P1-Rubia;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;P2-Covaresa;;
991;Paseo Zorrilla 88, frente plaza de Toros;-4,737956;41,640423;P7-Polígono Argales;;
1004;Paseo Zorrilla 89, esquina calle Goya;-4,739802;41,633437;10-La Victoria;;
1004;Paseo Zorrilla 89, esquina calle Goya;-4,739802;41,633437;25-Cementerio de las Contiendas;;
1004;Paseo Zorrilla 89, esquina calle Goya;-4,739802;41,633437;5-Cementerio de las Contiendas  ;;
1004;Paseo Zorrilla 89, esquina calle Goya;-4,739802;41,633437;7-Belén;;
1279;Paseo Zorrilla, frente número 10, Campo Grande;-4,730886;41,647089;12-Fuente Berrocal;;
1279;Paseo Zorrilla, frente número 10, Campo Grande;-4,730886;41,647089;1-San Pedro Regalado;;
1279;Paseo Zorrilla, frente número 10, Campo Grande;-4,730886;41,647089;25-Cementerio de las Contiendas;;
1279;Paseo Zorrilla, frente número 10, Campo Grande;-4,730886;41,647089;5-Cementerio de las Contiendas  ;;
1279;Paseo Zorrilla, frente número 10, Campo Grande;-4,730886;41,647089;B4-Plaza Mayor;;
1001;Paseo Zorrilla, frente número 153, Vallsur;-4,747634;41,623702;15-Puente Duero;;
1001;Paseo Zorrilla, frente número 153, Vallsur;-4,747634;41,623702;1-Covaresa;;
827;Plaza Alfonso X ;-4,706828;41,690953;18-La Overuela;;
807;Plaza Caño Argales ;-4,722663;41,646020;14-Plaza España;;
807;Plaza Caño Argales ;-4,722663;41,646020;18-La Overuela ;;
807;Plaza Caño Argales ;-4,722663;41,646020;19-Plaza España;;
807;Plaza Caño Argales ;-4,722663;41,646020;3-Girón     ;;
807;Plaza Caño Argales ;-4,722663;41,646020;6-La Victoria ;;
807;Plaza Caño Argales ;-4,722663;41,646020;9-Parquesol ;;
807;Plaza Caño Argales ;-4,722663;41,646020;B2-La Victoria;;
807;Plaza Caño Argales ;-4,722663;41,646020;B5-La Cistérniga;;
807;Plaza Caño Argales ;-4,722663;41,646020;E3-Duque de la Victoria;;
807;Plaza Caño Argales ;-4,722663;41,646020;F2-Estadio ;;
807;Plaza Caño Argales ;-4,722663;41,646020;F3-Estadio ;;
807;Plaza Caño Argales ;-4,722663;41,646020;M3-Plaza Mayor;;
807;Plaza Caño Argales ;-4,722663;41,646020;M7-Duque de La Victoria ;;
816;Plaza Carmen Ferreiro, barrio San Pedro Regalado;-4,706917;41,667536;1-San Pedro Regalado;;
816;Plaza Carmen Ferreiro, barrio San Pedro Regalado;-4,706917;41,667536;B1-San Pedro Regalado;;
816;Plaza Carmen Ferreiro, barrio San Pedro Regalado;-4,706917;41,667536;F6-Estadio;;
816;Plaza Carmen Ferreiro, barrio San Pedro Regalado;-4,706917;41,667536;M2-Plaza Mayor;;
816;Plaza Carmen Ferreiro, barrio San Pedro Regalado;-4,706917;41,667536;P1-Rubia ;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;17-Polígono San Cristóbal;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;18-La Cistérniga;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;19-La Cistérniga;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;3-Las Flores ;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;B2-Delicias;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;B5-Duque de La Victoria ;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;E3-Los Santos Pilarica;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;F3-Las Flores ;;
808;Plaza Circular 11, iglesia Corazón de María;-4,717184;41,646813;P3-Polígono San Cristóbal;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;15-Puente Duero;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;17-Rondilla;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;18-La Overuela ;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;19-Plaza España;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;3-Girón   ;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;B2-La Victoria;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;B5-La Cistérniga;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;E3-Duque de la Victoria;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;F3-Estadio;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;M3-Plaza Mayor;;
809;Plaza Circular 7, esquina calle Industrias;-4,716419;41,647344;M7-Duque de La Victoria ;;
826;Plaza Colegio de Santa Cruz 9;-4,719967;41,650911;7-Belén  ;;
826;Plaza Colegio de Santa Cruz 9;-4,719967;41,650911;8-Belén;;
826;Plaza Colegio de Santa Cruz 9;-4,719967;41,650911;B3-Las Flores ;;
826;Plaza Colegio de Santa Cruz 9;-4,719967;41,650911;F4-Belén;;
811;Plaza Cruz Verde 5;-4,720113;41,648088;15-Plaza Circular ;;
811;Plaza Cruz Verde 5;-4,720113;41,648088;18-La Cistérniga;;
811;Plaza Cruz Verde 5;-4,720113;41,648088;19-La Cistérniga;;
811;Plaza Cruz Verde 5;-4,720113;41,648088;3-Las Flores ;;
811;Plaza Cruz Verde 5;-4,720113;41,648088;B2-Delicias;;
811;Plaza Cruz Verde 5;-4,720113;41,648088;B5-Duque de La Victoria ;;
811;Plaza Cruz Verde 5;-4,720113;41,648088;F3-Las Flores ;;
811;Plaza Cruz Verde 5;-4,720113;41,648088;P3-Polígono San Cristóbal;;
817;Plaza Doctor Jiménez Díaz, esquina Calle Penitencia;-4,715364;41,659435;C1-Parquesol;;
823;Plaza Doctor Quemada, iglesia Santo Domingo Guzmán;-4,741249;41,632955;10-Parquesol;;
823;Plaza Doctor Quemada, iglesia Santo Domingo Guzmán;-4,741249;41,632955;7-Arturo Eyries;;
823;Plaza Doctor Quemada, iglesia Santo Domingo Guzmán;-4,741249;41,632955;B4-Plaza Mayor;;
823;Plaza Doctor Quemada, iglesia Santo Domingo Guzmán;-4,741249;41,632955;F1-Estadio;;
814;Plaza España 12, iglesia Capuchinos;-4,724833;41,648688;14-Polígono San Cristóbal;;
814;Plaza España 12, iglesia Capuchinos;-4,724833;41,648688;7-Belén ;;
814;Plaza España 12, iglesia Capuchinos;-4,724833;41,648688;P13-Polígono San Cristóbal;;
815;Plaza España 13, frente Bola del Mundo;-4,725319;41,648647;15-Plaza Circular ;;
815;Plaza España 13, frente Bola del Mundo;-4,725319;41,648647;16-Colegio San Juan de Dios;;
815;Plaza España 13, frente Bola del Mundo;-4,725319;41,648647;19-Plaza España;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;15-Puente Duero;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;1-Covaresa;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;2-Covaresa;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;7-Arturo Eyries;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;8-Parquesol ;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;B1-Covaresa;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;B3-Parquesol ;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;F4-Estadio ;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;F4-Estadio ;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;M2-Plaza Mayor;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;M5-Plaza España ;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;M6-Plaza Mayor;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;P1-Rubia;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;P2-Covaresa;;
813;Plaza España, Bola del Mundo;-4,725155;41,648803;P7-Polígono Argales;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;18-La Overuela ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;1-San Pedro Regalado    ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;2-Barrio España;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;3-Las Flores ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;6-Delicias    ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;8-Belén;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;B1-San Pedro Regalado;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;B2-Delicias;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;B3-Las Flores ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;B4-Plaza Mayor;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;B5-Duque de La Victoria ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;E3-Los Santos Pilarica;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;F2-Delicias;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;F3-Las Flores ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;F4-Belén;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;F5-Belén ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;M1-Fuente Dorada;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;M4-Plaza España ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;M5-Plaza España ;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;P3-Polígono San Cristóbal;;
812;Plaza Fuente Dorada ;-4,726188;41,652243;P6-Polígono Argales;;
804;Plaza Juan de Austria, El Corte Inglés;-4,740608;41,637722;9-Poligono San Cristóbal;;
804;Plaza Juan de Austria, El Corte Inglés;-4,740608;41,637722;B4-Plaza Mayor;;
803;Plaza Juan de Austria, frente a El Corte Inglés;-4,740826;41,638081;10-La Victoria;;
803;Plaza Juan de Austria, frente a El Corte Inglés;-4,740826;41,638081;9-Parquesol ;;
803;Plaza Juan de Austria, frente a El Corte Inglés;-4,740826;41,638081;B4-Camino Viejo Simancas;;
803;Plaza Juan de Austria, frente a El Corte Inglés;-4,740826;41,638081;C2-Parquesol ;;
803;Plaza Juan de Austria, frente a El Corte Inglés;-4,740826;41,638081;PSC3-Parquesol;;
818;Plaza Madrid 2;-4,725482;41,648145;3-Girón  ;;
818;Plaza Madrid 2;-4,725482;41,648145;6-La Victoria ;;
818;Plaza Madrid 2;-4,725482;41,648145;9-Parquesol ;;
818;Plaza Madrid 2;-4,725482;41,648145;B2-La Victoria;;
818;Plaza Madrid 2;-4,725482;41,648145;E3-Duque de la Victoria;;
818;Plaza Madrid 2;-4,725482;41,648145;F2-Estadio ;;
818;Plaza Madrid 2;-4,725482;41,648145;F3-Estadio ;;
818;Plaza Madrid 2;-4,725482;41,648145;M3-Plaza Mayor;;
818;Plaza Madrid 2;-4,725482;41,648145;M7-Duque de La Victoria ;;
820;Plaza Mayor 29 (La Cistérniga);-4,686154;41,611967;18-La Cistérniga;;
820;Plaza Mayor 29 (La Cistérniga);-4,686154;41,611967;19-La Cistérniga;;
820;Plaza Mayor 29 (La Cistérniga);-4,686154;41,611967;B5-Duque de La Victoria ;;
819;Plaza Mayor, frente número 29 (La Cistérniga);-4,686093;41,611972;18-La Overuela ;;
819;Plaza Mayor, frente número 29 (La Cistérniga);-4,686093;41,611972;19-Plaza España;;
819;Plaza Mayor, frente número 29 (La Cistérniga);-4,686093;41,611972;B5-La Cistérniga;;
819;Plaza Mayor, frente número 29 (La Cistérniga);-4,686093;41,611972;M7-Duque de La Victoria ;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;1-San Pedro Regalado;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;3-Las Flores ;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;6-Delicias;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;8-Belén ;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;B2-Delicias;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;B3-Las Flores ;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;B4-Plaza Mayor;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;F2-Delicias;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;F3-Las Flores ;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;F4-Belén;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;F5-Belén ;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;M4-Plaza España ;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;M5-Plaza España;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;P3-Polígono San Cristóbal;;
1181;Plaza Poniente, frente calle Jorge Guillén;-4,730930;41,653505;P6-Polígono Argales;;
805;Plaza San Bartolomé ;-4,734535;41,660354;12-Paseo Zorrilla 1;;
805;Plaza San Bartolomé ;-4,734535;41,660354;25-Entrepinos ;;
805;Plaza San Bartolomé ;-4,734535;41,660354;5-Entrepinos;;
805;Plaza San Bartolomé ;-4,734535;41,660354;6-La Victoria ;;
805;Plaza San Bartolomé ;-4,734535;41,660354;B2-La Victoria;;
805;Plaza San Bartolomé ;-4,734535;41,660354;C2-Parquesol ;;
824;Plaza San Juan ;-4,717396;41,651117;17-Polígono San Cristóbal;;
824;Plaza San Juan ;-4,717396;41,651117;7-Arturo Eyries;;
824;Plaza San Juan ;-4,717396;41,651117;8-Parquesol ;;
824;Plaza San Juan ;-4,717396;41,651117;B3-Parquesol ;;
824;Plaza San Juan ;-4,717396;41,651117;F4-Estadio;;
824;Plaza San Juan ;-4,717396;41,651117;M6-Plaza Mayor;;
824;Plaza San Juan ;-4,717396;41,651117;P7-Polígono Argales;;
825;Plaza San Nicolás 13;-4,730977;41,659165;18-La Overuela ;;
825;Plaza San Nicolás 13;-4,730977;41,659165;C1-Parquesol;;
825;Plaza San Nicolás 13;-4,730977;41,659165;F6-Estadio;;
828;Plaza Universidad, esquina calle López Gómez;-4,721988;41,652776;18-La Cistérniga;;
828;Plaza Universidad, esquina calle López Gómez;-4,721988;41,652776;1-Covaresa;;
828;Plaza Universidad, esquina calle López Gómez;-4,721988;41,652776;2-Covaresa;;
828;Plaza Universidad, esquina calle López Gómez;-4,721988;41,652776;B1-Covaresa;;
828;Plaza Universidad, esquina calle López Gómez;-4,721988;41,652776;F5-Estadio;;
828;Plaza Universidad, esquina calle López Gómez;-4,721988;41,652776;M2-Plaza Mayor;;
828;Plaza Universidad, esquina calle López Gómez;-4,721988;41,652776;P1-Rubia;;
828;Plaza Universidad, esquina calle López Gómez;-4,721988;41,652776;P2-Covaresa;;
829;Plaza Uruguay, esquina Calle Honduras;-4,750834;41,630857;7-Belén ;;
830;Plaza Vadillos 7, esquina Calle Palacio Valdés;-4,713172;41,651392;17-Rondilla;;
830;Plaza Vadillos 7, esquina Calle Palacio Valdés;-4,713172;41,651392;7-Arturo Eyries;;
830;Plaza Vadillos 7, esquina Calle Palacio Valdés;-4,713172;41,651392;B3-Parquesol ;;
830;Plaza Vadillos 7, esquina Calle Palacio Valdés;-4,713172;41,651392;C1-Parquesol;;
830;Plaza Vadillos 7, esquina Calle Palacio Valdés;-4,713172;41,651392;F4-Estadio;;
830;Plaza Vadillos 7, esquina Calle Palacio Valdés;-4,713172;41,651392;M6-Plaza Mayor;;
830;Plaza Vadillos 7, esquina Calle Palacio Valdés;-4,713172;41,651392;P7-Polígono Argales;;
869;Plaza Vadillos, frente calle Santiago Rusiñol;-4,713487;41,651469;B3-Las Flores ;;
869;Plaza Vadillos, frente calle Santiago Rusiñol;-4,713487;41,642894;C2-Parquesol ;;
869;Plaza Vadillos, frente calle Santiago Rusiñol;-4,713487;41,642894;PSC2-Polígono San Cristóbal;;
832;Plaza Zorrilla 3, esquina Calle Santiago;-4,729851;41,648346;15-Puente Duero;;
832;Plaza Zorrilla 3, esquina Calle Santiago;-4,729851;41,648346;7-Arturo Eyries;;
832;Plaza Zorrilla 3, esquina Calle Santiago;-4,729851;41,648346;P7-Polígono Argales;;
831;Plaza Zorrilla, Campo Grande;-4,729959;41,647702;15-Plaza Circular ;;
831;Plaza Zorrilla, Campo Grande;-4,729959;41,647702;7-Belén ;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
